x,y,Az,Bx,By
43,8,0.031869,0.004099,-0.000314
43,9,0.035990,0.004146,-0.000357
43,10,0.040161,0.004199,-0.000402
43,11,0.044387,0.004258,-0.000449
43,12,0.048676,0.004323,-0.000498
43,13,0.053033,0.004395,-0.000549
43,14,0.057466,0.004474,-0.000603
43,15,0.061980,0.004560,-0.000660
43,16,0.066585,0.004653,-0.000721
43,17,0.071287,0.004755,-0.000786
43,18,0.076095,0.004865,-0.000855
43,19,0.081016,0.004983,-0.000929
43,20,0.086061,0.005111,-0.001009
43,21,0.091238,0.005249,-0.001095
43,22,0.096559,0.005397,-0.001189
43,23,0.102033,0.005557,-0.001291
43,24,0.107673,0.005728,-0.001404
43,25,0.113489,0.005912,-0.001527
43,26,0.119498,0.006110,-0.001664
43,27,0.125709,0.006322,-0.001815
43,28,0.132142,0.006550,-0.001984
43,29,0.138809,0.006794,-0.002174
43,30,0.145731,0.007056,-0.002387
43,31,0.152922,0.007337,-0.002628
43,32,0.160405,0.007637,-0.002903
43,33,0.168195,0.007957,-0.003216
43,34,0.176318,0.008297,-0.003577
43,35,0.184790,0.008657,-0.003994
43,36,0.193633,0.009035,-0.004477
43,37,0.202860,0.009427,-0.005042
43,38,0.212488,0.009827,-0.005704
43,39,0.222515,0.010224,-0.006484
43,40,0.232936,0.010601,-0.007404
43,41,0.243716,0.010930,-0.008489
43,42,0.254796,0.011170,-0.009768
43,43,0.266057,0.011264,-0.011264
43,44,0.277324,0.011128,-0.012989
43,45,0.288313,0.010655,-0.014931
43,46,0.298633,0.009717,-0.017030
43,47,0.307747,0.008190,-0.019151
43,48,0.315012,0.005996,-0.021059
43,49,0.319739,0.003181,-0.022431
43,50,0.321374,-0.000026,-0.022941
43,51,0.319687,-0.003233,-0.022431
43,52,0.314908,-0.006048,-0.021058
43,53,0.307590,-0.008242,-0.019149
43,54,0.298424,-0.009770,-0.017029
43,55,0.288051,-0.010707,-0.014929
43,56,0.277009,-0.011181,-0.012987
43,57,0.265689,-0.011317,-0.011261
43,58,0.254374,-0.011224,-0.009765
43,59,0.243241,-0.010984,-0.008486
43,60,0.232406,-0.010656,-0.007400
43,61,0.221929,-0.010280,-0.006480
43,62,0.211845,-0.009884,-0.005700
43,63,0.202161,-0.009485,-0.005037
43,64,0.192876,-0.009093,-0.004472
43,65,0.183975,-0.008716,-0.003988
43,66,0.175444,-0.008357,-0.003571
43,67,0.167261,-0.008018,-0.003210
43,68,0.159409,-0.007699,-0.002895
43,69,0.151863,-0.007400,-0.002620
43,70,0.144609,-0.007121,-0.002379
43,71,0.137622,-0.006860,-0.002165
43,72,0.130888,-0.006617,-0.001975
43,73,0.124387,-0.006391,-0.001805
43,74,0.118107,-0.006180,-0.001653
43,75,0.112027,-0.005984,-0.001516
43,76,0.106138,-0.005802,-0.001392
43,77,0.100423,-0.005632,-0.001279
43,78,0.094874,-0.005475,-0.001176
43,79,0.089474,-0.005328,-0.001081
43,80,0.084217,-0.005193,-0.000994
43,81,0.079089,-0.005067,-0.000914
43,82,0.074083,-0.004951,-0.000839
43,83,0.069187,-0.004843,-0.000769
43,84,0.064396,-0.004744,-0.000704
43,85,0.059699,-0.004653,-0.000642
43,86,0.055090,-0.004570,-0.000584
43,87,0.050559,-0.004494,-0.000529
43,88,0.046101,-0.004425,-0.000477
43,89,0.041708,-0.004363,-0.000427
43,90,0.037375,-0.004308,-0.000379
43,91,0.033093,-0.004259,-0.000333
43,92,0.028858,-0.004216,-0.000288
43,93,0.024662,-0.004179,-0.000245
43,94,0.020500,-0.004148,-0.000202
43,95,0.016366,-0.004122,-0.000161
43,96,0.012255,-0.004103,-0.000120
43,97,0.008161,-0.004089,-0.000080
43,98,0.004078,-0.004080,-0.000040
43,99,0.000000,0.000000,-0.000000
44,0,0.000000,0.000000,-0.000000
44,1,0.003963,0.003965,-0.000032
44,2,0.007931,0.003974,-0.000065
44,3,0.011910,0.003987,-0.000098
44,4,0.015905,0.004006,-0.000131
44,5,0.019922,0.004031,-0.000165
44,6,0.023966,0.004061,-0.000199
44,7,0.028045,0.004097,-0.000234
44,8,0.032161,0.004139,-0.000271
44,9,0.036323,0.004187,-0.000308
44,10,0.040536,0.004242,-0.000347
44,11,0.044806,0.004302,-0.000388
44,12,0.049140,0.004370,-0.000430
44,13,0.053546,0.004444,-0.000475
44,14,0.058028,0.004526,-0.000522
44,15,0.062597,0.004615,-0.000571
44,16,0.067258,0.004712,-0.000624
44,17,0.072021,0.004817,-0.000680
44,18,0.076893,0.004932,-0.000741
44,19,0.081885,0.005056,-0.000806
44,20,0.087004,0.005190,-0.000876
44,21,0.092264,0.005334,-0.000952
44,22,0.097672,0.005490,-0.001034
44,23,0.103244,0.005658,-0.001125
44,24,0.108989,0.005840,-0.001224
44,25,0.114924,0.006036,-0.001334
44,26,0.121060,0.006247,-0.001455
44,27,0.127417,0.006475,-0.001591
44,28,0.134010,0.006721,-0.001742
44,29,0.140859,0.006987,-0.001913
44,30,0.147984,0.007274,-0.002106
44,31,0.155408,0.007585,-0.002326
44,32,0.163153,0.007921,-0.002577
44,33,0.171250,0.008284,-0.002867
44,34,0.179721,0.008676,-0.003203
44,35,0.188602,0.009098,-0.003594
44,36,0.197918,0.009552,-0.004054
44,37,0.207706,0.010037,-0.004598
44,38,0.217992,0.010550,-0.005245
44,39,0.228806,0.011084,-0.006021
44,40,0.240161,0.011627,-0.006956
44,41,0.252061,0.012156,-0.008089
44,42,0.264473,0.012631,-0.009463
44,43,0.277324,0.012989,-0.011128
44,44,0.290451,0.013130,-0.013130
44,45,0.303583,0.012907,-0.015496
44,46,0.316266,0.012122,-0.018198
44,47,0.327827,0.010537,-0.021104
44,48,0.337340,0.007947,-0.023898
44,49,0.343721,0.004318,-0.026045
44,50,0.345976,-0.000026,-0.026888
44,51,0.343669,-0.004371,-0.026045
44,52,0.337235,-0.008000,-0.023898
44,53,0.327669,-0.010590,-0.021103
44,54,0.316055,-0.012175,-0.018197
44,55,0.303320,-0.012961,-0.015494
44,56,0.290134,-0.013183,-0.013128
44,57,0.276953,-0.013043,-0.011126
44,58,0.264049,-0.012686,-0.009460
44,59,0.251582,-0.012211,-0.008086
44,60,0.239626,-0.011683,-0.006953
44,61,0.228216,-0.011140,-0.006017
44,62,0.217346,-0.010607,-0.005241
44,63,0.207003,-0.010095,-0.004593
44,64,0.197157,-0.009611,-0.004049
44,65,0.187781,-0.009158,-0.003589
44,66,0.178841,-0.008736,-0.003197
44,67,0.170309,-0.008345,-0.002861
44,68,0.162151,-0.007983,-0.002571
44,69,0.154342,-0.007649,-0.002319
44,70,0.146853,-0.007339,-0.002099
44,71,0.139664,-0.007053,-0.001906
44,72,0.132747,-0.006789,-0.001734
44,73,0.126086,-0.006544,-0.001582
44,74,0.119659,-0.006318,-0.001446
44,75,0.113451,-0.006108,-0.001324
44,76,0.107443,-0.005914,-0.001214
44,77,0.101623,-0.005734,-0.001114
44,78,0.095975,-0.005568,-0.001023
44,79,0.090487,-0.005414,-0.000940
44,80,0.085146,-0.005272,-0.000863
44,81,0.079944,-0.005140,-0.000793
44,82,0.074866,-0.005019,-0.000727
44,83,0.069907,-0.004907,-0.000666
44,84,0.065053,-0.004804,-0.000609
44,85,0.060299,-0.004709,-0.000556
44,86,0.055635,-0.004623,-0.000505
44,87,0.051053,-0.004544,-0.000457
44,88,0.046546,-0.004473,-0.000412
44,89,0.042107,-0.004409,-0.000369
44,90,0.037728,-0.004352,-0.000327
44,91,0.033403,-0.004301,-0.000287
44,92,0.029126,-0.004257,-0.000249
44,93,0.024890,-0.004219,-0.000211
44,94,0.020689,-0.004187,-0.000174
44,95,0.016516,-0.004161,-0.000139
44,96,0.012367,-0.004141,-0.000103
44,97,0.008235,-0.004126,-0.000069
44,98,0.004115,-0.004118,-0.000034
44,99,0.000000,0.000000,-0.000000
45,0,0.000000,0.000000,-0.000000
45,1,0.003992,0.003995,-0.000027
45,2,0.007990,0.004003,-0.000054
45,3,0.011999,0.004017,-0.000082
45,4,0.016025,0.004037,-0.000109
45,5,0.020073,0.004062,-0.000138
45,6,0.024150,0.004093,-0.000166
45,7,0.028260,0.004130,-0.000196
45,8,0.032410,0.004173,-0.000226
45,9,0.036606,0.004223,-0.000258
45,10,0.040855,0.004278,-0.000291
45,11,0.045163,0.004341,-0.000325
45,12,0.049537,0.004410,-0.000360
45,13,0.053982,0.004486,-0.000398
45,14,0.058509,0.004570,-0.000437
45,15,0.063123,0.004662,-0.000479
45,16,0.067833,0.004762,-0.000524
45,17,0.072647,0.004871,-0.000571
45,18,0.077576,0.004990,-0.000622
45,19,0.082627,0.005118,-0.000677
45,20,0.087813,0.005257,-0.000737
45,21,0.093141,0.005408,-0.000801
45,22,0.098628,0.005570,-0.000872
45,23,0.104282,0.005747,-0.000949
45,24,0.110121,0.005937,-0.001034
45,25,0.116157,0.006144,-0.001128
45,26,0.122408,0.006367,-0.001233
45,27,0.128891,0.006609,-0.001350
45,28,0.135627,0.006872,-0.001481
45,29,0.142635,0.007158,-0.001630
45,30,0.149943,0.007469,-0.001799
45,31,0.157574,0.007808,-0.001992
45,32,0.165559,0.008178,-0.002214
45,33,0.173929,0.008582,-0.002472
45,34,0.182724,0.009024,-0.002772
45,35,0.191978,0.009509,-0.003126
45,36,0.201741,0.010039,-0.003547
45,37,0.212055,0.010619,-0.004050
45,38,0.222978,0.011251,-0.004657
45,39,0.234557,0.011935,-0.005399
45,40,0.246849,0.012668,-0.006312
45,41,0.259894,0.013436,-0.007446
45,42,0.273721,0.014210,-0.008866
45,43,0.288313,0.014931,-0.010655
45,44,0.303583,0.015496,-0.012907
45,45,0.319304,0.015723,-0.015723
45,46,0.335030,0.015325,-0.019164
45,47,0.349955,0.013890,-0.023169
45,48,0.362809,0.010937,-0.027386
45,49,0.371830,0.006171,-0.030964
45,50,0.375151,-0.000026,-0.032522
45,51,0.371777,-0.006224,-0.030963
45,52,0.362703,-0.010990,-0.027385
45,53,0.349796,-0.013943,-0.023168
45,54,0.334818,-0.015379,-0.019163
45,55,0.319039,-0.015777,-0.015722
45,56,0.303265,-0.015549,-0.012906
45,57,0.287940,-0.014985,-0.010653
45,58,0.273294,-0.014264,-0.008864
45,59,0.259412,-0.013491,-0.007444
45,60,0.246312,-0.012724,-0.006309
45,61,0.233964,-0.011992,-0.005396
45,62,0.222328,-0.011308,-0.004654
45,63,0.211348,-0.010676,-0.004046
45,64,0.200975,-0.010097,-0.003543
45,65,0.191153,-0.009568,-0.003122
45,66,0.181839,-0.009085,-0.002768
45,67,0.172983,-0.008644,-0.002467
45,68,0.164551,-0.008241,-0.002209
45,69,0.156502,-0.007872,-0.001986
45,70,0.148807,-0.007534,-0.001793
45,71,0.141433,-0.007225,-0.001624
45,72,0.134357,-0.006940,-0.001475
45,73,0.127552,-0.006679,-0.001343
45,74,0.120999,-0.006438,-0.001226
45,75,0.114676,-0.006216,-0.001121
45,76,0.108566,-0.006012,-0.001026
45,77,0.102652,-0.005823,-0.000940
45,78,0.096920,-0.005649,-0.000863
45,79,0.091354,-0.005488,-0.000792
45,80,0.085944,-0.005340,-0.000727
45,81,0.080674,-0.005203,-0.000667
45,82,0.075537,-0.005077,-0.000611
45,83,0.070520,-0.004961,-0.000560
45,84,0.065615,-0.004855,-0.000511
45,85,0.060810,-0.004757,-0.000466
45,86,0.056100,-0.004668,-0.000424
45,87,0.051474,-0.004587,-0.000383
45,88,0.046925,-0.004514,-0.000345
45,89,0.042446,-0.004448,-0.000309
45,90,0.038029,-0.004389,-0.000274
45,91,0.033667,-0.004337,-0.000240
45,92,0.029355,-0.004292,-0.000208
45,93,0.025084,-0.004253,-0.000177
45,94,0.020849,-0.004220,-0.000146
45,95,0.016644,-0.004193,-0.000116
45,96,0.012462,-0.004173,-0.000087
45,97,0.008298,-0.004158,-0.000057
45,98,0.004146,-0.004149,-0.000029
45,99,0.000000,0.000000,-0.000000
46,0,0.000000,0.000000,-0.000000
46,1,0.004017,0.004020,-0.000022
46,2,0.008039,0.004028,-0.000043
46,3,0.012073,0.004042,-0.000065
46,4,0.016124,0.004062,-0.000087
46,5,0.020197,0.004088,-0.000110
46,6,0.024299,0.004120,-0.000133
46,7,0.028437,0.004157,-0.000157
46,8,0.032614,0.004201,-0.000181
46,9,0.036839,0.004251,-0.000206
46,10,0.041117,0.004308,-0.000233
46,11,0.045456,0.004372,-0.000260
46,12,0.049861,0.004443,-0.000289
46,13,0.054341,0.004521,-0.000319
46,14,0.058903,0.004607,-0.000350
46,15,0.063556,0.004701,-0.000384
46,16,0.068305,0.004804,-0.000420
46,17,0.073164,0.004916,-0.000459
46,18,0.078138,0.005038,-0.000500
46,19,0.083239,0.005170,-0.000545
46,20,0.088478,0.005314,-0.000593
46,21,0.093867,0.005469,-0.000645
46,22,0.099416,0.005638,-0.000703
46,23,0.105142,0.005821,-0.000766
46,24,0.111057,0.006019,-0.000835
46,25,0.117180,0.006234,-0.000913
46,26,0.123526,0.006469,-0.000999
46,27,0.130117,0.006723,-0.001095
46,28,0.136973,0.007001,-0.001204
46,29,0.144119,0.007304,-0.001327
46,30,0.151581,0.007636,-0.001467
46,31,0.159392,0.008000,-0.001629
46,32,0.167581,0.008401,-0.001815
46,33,0.176193,0.008842,-0.002033
46,34,0.185266,0.009331,-0.002289
46,35,0.194855,0.009873,-0.002593
46,36,0.205011,0.010476,-0.002956
46,37,0.215806,0.011148,-0.003397
46,38,0.227307,0.011899,-0.003936
46,39,0.239604,0.012739,-0.004605
46,40,0.252784,0.013675,-0.005446
46,41,0.266953,0.014711,-0.006517
46,42,0.282206,0.015840,-0.007902
46,43,0.298633,0.017030,-0.009717
46,44,0.316266,0.018198,-0.012122
46,45,0.335030,0.019164,-0.015325
46,46,0.354594,0.019567,-0.019567
46,47,0.374164,0.018758,-0.025020
46,48,0.392111,0.015742,-0.031512
46,49,0.405648,0.009455,-0.037901
46,50,0.411021,-0.000026,-0.041274
46,51,0.405595,-0.009508,-0.037901
46,52,0.392005,-0.015795,-0.031511
46,53,0.374005,-0.018811,-0.025020
46,54,0.354382,-0.019621,-0.019566
46,55,0.334764,-0.019218,-0.015324
46,56,0.315946,-0.018253,-0.012120
46,57,0.298259,-0.017084,-0.009716
46,58,0.281777,-0.015895,-0.007901
46,59,0.266469,-0.014766,-0.006515
46,60,0.252245,-0.013731,-0.005444
46,61,0.239008,-0.012795,-0.004603
46,62,0.226654,-0.011956,-0.003934
46,63,0.215095,-0.011206,-0.003394
46,64,0.204242,-0.010535,-0.002953
46,65,0.194026,-0.009933,-0.002589
46,66,0.184377,-0.009392,-0.002285
46,67,0.175242,-0.008904,-0.002029
46,68,0.166568,-0.008464,-0.001811
46,69,0.158315,-0.008065,-0.001624
46,70,0.150439,-0.007702,-0.001463
46,71,0.142911,-0.007371,-0.001322
46,72,0.135697,-0.007069,-0.001198
46,73,0.128773,-0.006793,-0.001089
46,74,0.122111,-0.006540,-0.000993
46,75,0.115692,-0.006308,-0.000906
46,76,0.109495,-0.006094,-0.000829
46,77,0.103504,-0.005898,-0.000759
46,78,0.097700,-0.005717,-0.000696
46,79,0.092071,-0.005550,-0.000638
46,80,0.086600,-0.005397,-0.000585
46,81,0.081277,-0.005256,-0.000536
46,82,0.076089,-0.005126,-0.000491
46,83,0.071026,-0.005006,-0.000449
46,84,0.066076,-0.004897,-0.000410
46,85,0.061232,-0.004797,-0.000374
46,86,0.056482,-0.004706,-0.000340
46,87,0.051820,-0.004623,-0.000307
46,88,0.047236,-0.004548,-0.000277
46,89,0.042724,-0.004480,-0.000247
46,90,0.038276,-0.004420,-0.000219
46,91,0.033884,-0.004367,-0.000192
46,92,0.029542,-0.004321,-0.000166
46,93,0.025243,-0.004281,-0.000141
46,94,0.020980,-0.004247,-0.000117
46,95,0.016748,-0.004220,-0.000093
46,96,0.012540,-0.004199,-0.000069
46,97,0.008350,-0.004184,-0.000046
46,98,0.004172,-0.004175,-0.000023
46,99,0.000000,0.000000,-0.000000
47,0,0.000000,0.000000,-0.000000
47,1,0.004036,0.004039,-0.000016
47,2,0.008077,0.004047,-0.000032
47,3,0.012130,0.004062,-0.000049
47,4,0.016200,0.004082,-0.000065
47,5,0.020293,0.004108,-0.000082
47,6,0.024416,0.004140,-0.000099
47,7,0.028573,0.004178,-0.000117
47,8,0.032773,0.004223,-0.000135
47,9,0.037019,0.004274,-0.000154
47,10,0.041321,0.004332,-0.000173
47,11,0.045683,0.004397,-0.000194
47,12,0.050114,0.004469,-0.000215
47,13,0.054620,0.004548,-0.000238
47,14,0.059210,0.004636,-0.000262
47,15,0.063891,0.004732,-0.000287
47,16,0.068674,0.004837,-0.000314
47,17,0.073565,0.004951,-0.000343
47,18,0.078576,0.005076,-0.000374
47,19,0.083716,0.005211,-0.000408
47,20,0.088998,0.005358,-0.000445
47,21,0.094432,0.005518,-0.000484
47,22,0.100033,0.005691,-0.000528
47,23,0.105814,0.005879,-0.000576
47,24,0.111792,0.006084,-0.000629
47,25,0.117982,0.006307,-0.000688
47,26,0.124405,0.006549,-0.000754
47,27,0.131080,0.006814,-0.000828
47,28,0.138034,0.007104,-0.000911
47,29,0.145289,0.007422,-0.001006
47,30,0.152878,0.007771,-0.001115
47,31,0.160831,0.008156,-0.001240
47,32,0.169190,0.008582,-0.001386
47,33,0.177995,0.009056,-0.001556
47,34,0.187301,0.009584,-0.001758
47,35,0.197163,0.010176,-0.001999
47,36,0.207653,0.010843,-0.002289
47,37,0.218849,0.011598,-0.002645
47,38,0.230850,0.012459,-0.003086
47,39,0.243767,0.013445,-0.003640
47,40,0.257741,0.014580,-0.004349
47,41,0.272928,0.015893,-0.005275
47,42,0.289526,0.017409,-0.006508
47,43,0.307747,0.019151,-0.008190
47,44,0.327827,0.021104,-0.010537
47,45,0.349955,0.023169,-0.013890
47,46,0.374164,0.025020,-0.018758
47,47,0.399996,0.025834,-0.025834
47,48,0.425832,0.023818,-0.035740
47,49,0.447631,0.015933,-0.047854
47,50,0.457699,-0.000027,-0.056773
47,51,0.447578,-0.015987,-0.047854
47,52,0.425726,-0.023871,-0.035740
47,53,0.399836,-0.025888,-0.025834
47,54,0.373951,-0.025074,-0.018758
47,55,0.349688,-0.023222,-0.013889
47,56,0.327506,-0.021158,-0.010536
47,57,0.307372,-0.019205,-0.008189
47,58,0.289096,-0.017464,-0.006507
47,59,0.272443,-0.015948,-0.005274
47,60,0.257199,-0.014637,-0.004348
47,61,0.243169,-0.013502,-0.003638
47,62,0.230195,-0.012517,-0.003084
47,63,0.218136,-0.011657,-0.002643
47,64,0.206882,-0.010902,-0.002287
47,65,0.196332,-0.010236,-0.001996
47,66,0.186409,-0.009645,-0.001755
47,67,0.177041,-0.009118,-0.001553
47,68,0.168173,-0.008646,-0.001383
47,69,0.159750,-0.008221,-0.001237
47,70,0.151732,-0.007837,-0.001111
47,71,0.144076,-0.007489,-0.001002
47,72,0.136754,-0.007173,-0.000907
47,73,0.129731,-0.006885,-0.000824
47,74,0.122985,-0.006621,-0.000749
47,75,0.116488,-0.006380,-0.000683
47,76,0.110224,-0.006159,-0.000624
47,77,0.104170,-0.005957,-0.000571
47,78,0.098311,-0.005770,-0.000523
47,79,0.092629,-0.005599,-0.000479
47,80,0.087113,-0.005442,-0.000439
47,81,0.081746,-0.005297,-0.000402
47,82,0.076520,-0.005164,-0.000368
47,83,0.071419,-0.005042,-0.000336
47,84,0.066436,-0.004930,-0.000307
47,85,0.061558,-0.004828,-0.000280
47,86,0.056779,-0.004735,-0.000254
47,87,0.052088,-0.004650,-0.000230
47,88,0.047478,-0.004574,-0.000206
47,89,0.042940,-0.004505,-0.000185
47,90,0.038468,-0.004444,-0.000164
47,91,0.034052,-0.004390,-0.000143
47,92,0.029687,-0.004343,-0.000124
47,93,0.025366,-0.004302,-0.000105
47,94,0.021083,-0.004268,-0.000087
47,95,0.016829,-0.004241,-0.000069
47,96,0.012601,-0.004219,-0.000052
47,97,0.008390,-0.004204,-0.000034
47,98,0.004192,-0.004195,-0.000017
47,99,0.000000,0.000000,-0.000000
48,0,0.000000,0.000000,-0.000000
48,1,0.004049,0.004052,-0.000011
48,2,0.008104,0.004061,-0.000021
48,3,0.012170,0.004075,-0.000032
48,4,0.016254,0.004096,-0.000042
48,5,0.020361,0.004122,-0.000053
48,6,0.024498,0.004154,-0.000065
48,7,0.028670,0.004193,-0.000076
48,8,0.032884,0.004238,-0.000088
48,9,0.037147,0.004290,-0.000101
48,10,0.041464,0.004348,-0.000113
48,11,0.045844,0.004414,-0.000127
48,12,0.050292,0.004487,-0.000141
48,13,0.054817,0.004568,-0.000156
48,14,0.059427,0.004656,-0.000172
48,15,0.064130,0.004754,-0.000188
48,16,0.068934,0.004860,-0.000206
48,17,0.073850,0.004976,-0.000226
48,18,0.078886,0.005103,-0.000246
48,19,0.084056,0.005240,-0.000269
48,20,0.089367,0.005390,-0.000293
48,21,0.094835,0.005553,-0.000320
48,22,0.100472,0.005729,-0.000349
48,23,0.106294,0.005922,-0.000381
48,24,0.112315,0.006131,-0.000417
48,25,0.118556,0.006359,-0.000456
48,26,0.125033,0.006608,-0.000501
48,27,0.131773,0.006881,-0.000551
48,28,0.138795,0.007179,-0.000607
48,29,0.146131,0.007508,-0.000672
48,30,0.153810,0.007870,-0.000746
48,31,0.161872,0.008271,-0.000831
48,32,0.170353,0.008717,-0.000931
48,33,0.179305,0.009214,-0.001048
48,34,0.188782,0.009773,-0.001188
48,35,0.198852,0.010404,-0.001355
48,36,0.209590,0.011122,-0.001558
48,37,0.221096,0.011944,-0.001808
48,38,0.233478,0.012894,-0.002121
48,39,0.246883,0.014002,-0.002519
48,40,0.261483,0.015310,-0.003037
48,41,0.277503,0.016870,-0.003725
48,42,0.295222,0.018755,-0.004666
48,43,0.315012,0.021059,-0.005996
48,44,0.337340,0.023898,-0.007947
48,45,0.362809,0.027386,-0.010937
48,46,0.392111,0.031512,-0.015742
48,47,0.425832,0.035740,-0.023818
48,48,0.463592,0.037762,-0.037762
48,49,0.501356,0.030487,-0.061001
48,50,0.524566,-0.000027,-0.090109
48,51,0.501303,-0.030541,-0.061001
48,52,0.463485,-0.037815,-0.037762
48,53,0.425672,-0.035794,-0.023818
48,54,0.391897,-0.031566,-0.015742
48,55,0.362541,-0.027440,-0.010937
48,56,0.337018,-0.023953,-0.007947
48,57,0.314636,-0.021113,-0.005995
48,58,0.294791,-0.018810,-0.004666
48,59,0.277016,-0.016925,-0.003724
48,60,0.260940,-0.015366,-0.003036
48,61,0.246284,-0.014059,-0.002518
48,62,0.232821,-0.012952,-0.002120
48,63,0.220381,-0.012002,-0.001807
48,64,0.208817,-0.011181,-0.001557
48,65,0.198018,-0.010465,-0.001353
48,66,0.187887,-0.009835,-0.001186
48,67,0.178349,-0.009277,-0.001047
48,68,0.169334,-0.008780,-0.000929
48,69,0.160789,-0.008336,-0.000829
48,70,0.152662,-0.007936,-0.000744
48,71,0.144916,-0.007575,-0.000669
48,72,0.137511,-0.007248,-0.000605
48,73,0.130420,-0.006951,-0.000548
48,74,0.123609,-0.006680,-0.000498
48,75,0.117059,-0.006433,-0.000453
48,76,0.110744,-0.006207,-0.000414
48,77,0.104646,-0.005999,-0.000378
48,78,0.098745,-0.005809,-0.000346
48,79,0.093028,-0.005634,-0.000316
48,80,0.087477,-0.005474,-0.000289
48,81,0.082081,-0.005326,-0.000265
48,82,0.076824,-0.005191,-0.000242
48,83,0.071698,-0.005067,-0.000221
48,84,0.066690,-0.004954,-0.000202
48,85,0.061791,-0.004850,-0.000184
48,86,0.056989,-0.004756,-0.000167
48,87,0.052279,-0.004670,-0.000150
48,88,0.047649,-0.004593,-0.000135
48,89,0.043094,-0.004523,-0.000121
48,90,0.038603,-0.004461,-0.000107
48,91,0.034171,-0.004406,-0.000094
48,92,0.029790,-0.004359,-0.000081
48,93,0.025454,-0.004318,-0.000069
48,94,0.021154,-0.004283,-0.000057
48,95,0.016887,-0.004255,-0.000045
48,96,0.012643,-0.004234,-0.000034
48,97,0.008419,-0.004219,-0.000022
48,98,0.004206,-0.004209,-0.000011
48,99,0.000000,0.000000,-0.000000
49,0,0.000000,0.000000,-0.000000
49,1,0.004057,0.004060,-0.000005
49,2,0.008119,0.004068,-0.000010
49,3,0.012193,0.004083,-0.000015
49,4,0.016285,0.004103,-0.000020
49,5,0.020400,0.004130,-0.000025
49,6,0.024545,0.004163,-0.000030
49,7,0.028726,0.004202,-0.000035
49,8,0.032949,0.004247,-0.000041
49,9,0.037220,0.004299,-0.000047
49,10,0.041547,0.004358,-0.000053
49,11,0.045936,0.004424,-0.000059
49,12,0.050396,0.004498,-0.000066
49,13,0.054931,0.004579,-0.000073
49,14,0.059553,0.004668,-0.000080
49,15,0.064268,0.004767,-0.000089
49,16,0.069086,0.004874,-0.000097
49,17,0.074016,0.004991,-0.000106
49,18,0.079069,0.005119,-0.000117
49,19,0.084253,0.005258,-0.000127
49,20,0.089584,0.005409,-0.000139
49,21,0.095071,0.005573,-0.000152
49,22,0.100731,0.005752,-0.000167
49,23,0.106576,0.005947,-0.000183
49,24,0.112625,0.006159,-0.000200
49,25,0.118894,0.006391,-0.000220
49,26,0.125407,0.006644,-0.000242
49,27,0.132182,0.006921,-0.000267
49,28,0.139248,0.007225,-0.000295
49,29,0.146632,0.007560,-0.000328
49,30,0.154369,0.007931,-0.000365
49,31,0.162493,0.008341,-0.000408
49,32,0.171052,0.008799,-0.000459
49,33,0.180092,0.009312,-0.000518
49,34,0.189677,0.009890,-0.000589
49,35,0.199873,0.010546,-0.000675
49,36,0.210769,0.011296,-0.000779
49,37,0.222465,0.012162,-0.000909
49,38,0.235092,0.013170,-0.001071
49,39,0.248806,0.014361,-0.001280
49,40,0.263814,0.015786,-0.001553
49,41,0.280378,0.017522,-0.001922
49,42,0.298858,0.019680,-0.002436
49,43,0.319739,0.022431,-0.003181
49,44,0.343721,0.026045,-0.004318
49,45,0.371830,0.030964,-0.006171
49,46,0.405648,0.037901,-0.009455
49,47,0.447631,0.047854,-0.015933
49,48,0.501356,0.061001,-0.030487
49,49,0.569634,0.068281,-0.068281
49,50,0.637917,-0.000027,-0.181661
49,51,0.569581,-0.068334,-0.068281
49,52,0.501249,-0.061055,-0.030487
49,53,0.447471,-0.047907,-0.015933
49,54,0.405434,-0.037955,-0.009455
49,55,0.371562,-0.031018,-0.006171
49,56,0.343399,-0.026100,-0.004318
49,57,0.319362,-0.022486,-0.003181
49,58,0.298427,-0.019736,-0.002436
49,59,0.279891,-0.017578,-0.001922
49,60,0.263271,-0.015843,-0.001553
49,61,0.248206,-0.014418,-0.001279
49,62,0.234435,-0.013228,-0.001071
49,63,0.221749,-0.012220,-0.000908
49,64,0.209995,-0.011356,-0.000779
49,65,0.199038,-0.010607,-0.000674
49,66,0.188781,-0.009952,-0.000589
49,67,0.179135,-0.009375,-0.000518
49,68,0.170032,-0.008863,-0.000458
49,69,0.161409,-0.008406,-0.000407
49,70,0.153219,-0.007997,-0.000364
49,71,0.145415,-0.007628,-0.000327
49,72,0.137963,-0.007294,-0.000294
49,73,0.130827,-0.006991,-0.000266
49,74,0.123981,-0.006716,-0.000241
49,75,0.117395,-0.006465,-0.000219
49,76,0.111051,-0.006235,-0.000199
49,77,0.104925,-0.006025,-0.000181
49,78,0.099002,-0.005832,-0.000165
49,79,0.093262,-0.005655,-0.000151
49,80,0.087692,-0.005493,-0.000138
49,81,0.082276,-0.005344,-0.000126
49,82,0.077004,-0.005207,-0.000115
49,83,0.071861,-0.005082,-0.000105
49,84,0.066839,-0.004968,-0.000095
49,85,0.061925,-0.004863,-0.000086
49,86,0.057113,-0.004768,-0.000078
49,87,0.052389,-0.004682,-0.000071
49,88,0.047749,-0.004604,-0.000063
49,89,0.043182,-0.004534,-0.000056
